Ticker
AAPL
MSFT
GOOGL
AMZN
NVDA
TSLA
META
LLY
AVGO
V
UNH
MA
COST
HD
PG
NFLX
JNJ
AMD
ADBE
CRM
CVX
MRK
KO
PEP
WMT
TSM
ASML
NVO
ORCL
BAC
JPM
WFC
MS
XOM
MCD
DIS
CSCO
TMUS
ABT
QCOM
CAT
GE
INTU
TXN
AMAT
AMGN
MU
IBM
PFE
HON
LMT
NEE
SBUX
NKE
PLTR
MSTR
SMCI
PANW
DE
SYK
