ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,138.37,2026-07-31T23:51:23.378987+00:00,False,+27.7%,True,$39080.1M,True,+60.0%,True,2416.0K,True,$138.37 / SMA $131.55,False,2.75%,False,+10.0%,False,281.5M,True,NYQ,False,
AAON,"AAON, Inc.",89.06,2026-07-31T23:51:41.243608+00:00,False,+43.6%,True,$7295.1M,True,+37.1%,True,1185.6K,False,$89.06 / SMA $121.44,True,6.07%,True,+54.3%,True,68.2M,True,NMS,False,
AAT,AAT,23.59,2026-07-31T23:57:06.755407+00:00,False,+33.1%,,N/A,False,+0.0%,False,418.0K,False,$23.59 / SMA $24.19,False,2.03%,,N/A,True,48.2M,True,NYQ,False,
AAVXF,ABIVAX Société Anonyme,139.0,2026-07-31T23:51:42.922984+00:00,True,+102.9%,True,$12115.3M,True,+26.5%,False,0.0K,True,$139.00 / SMA $112.29,False,0.00%,,N/A,True,67.1M,False,PNK,False,
ABCB,Ameris Bancorp,87.21,2026-07-31T23:53:29.331659+00:00,False,+33.3%,True,$5852.4M,False,+-51.9%,True,507.5K,False,$87.21 / SMA $87.85,False,2.08%,,N/A,True,59.5M,True,NYQ,False,
ABSI,Absci Corporation,7.78,2026-07-31T23:58:43.175831+00:00,True,+247.3%,True,$1317.9M,False,+9.5%,True,5622.4K,False,$7.78 / SMA $8.11,True,8.15%,False,+-81.8%,True,148.7M,True,NMS,False,
ABT,ABT,105.7,2026-07-31T23:51:10.982818+00:00,False,+28.9%,True,$182901.5M,False,+-47.5%,True,13180.4K,True,$105.70 / SMA $92.83,False,2.69%,,N/A,False,1719.8M,True,NYQ,False,
ABVX,ABIVAX Société Anonyme,124.92,2026-07-31T23:51:43.455914+00:00,True,+86.2%,True,$10888.1M,True,+26.5%,True,2082.9K,True,$124.92 / SMA $118.54,True,4.07%,,N/A,True,67.1M,True,NGM,True,
ACAAU,Averin Capital Acquisition Corp.,10.07,2026-08-01T00:00:39.832954+00:00,False,+1.2%,,N/A,,N/A,False,7.8K,True,$10.07 / SMA $10.05,False,0.14%,,N/A,True,26.0M,True,NGM,False,
ACDSF,CapitaLand Ascendas REIT,1.93,2026-07-31T23:51:44.921435+00:00,False,+12.2%,True,$9640.8M,,N/A,False,32.2K,False,$1.93 / SMA $1.93,False,0.00%,,N/A,False,3094.3M,False,PNK,False,
