ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,A,132.83,2026-06-30T23:58:06.382547+00:00,False,+22.6%,True,$37515.4M,True,+60.0%,True,2276.4K,True,$132.83 / SMA $123.02,False,2.88%,False,+10.0%,False,281.5M,True,NYQ,False,
AAON,"AAON, Inc.",126.86,2026-06-30T23:58:25.219324+00:00,True,+104.6%,True,$10391.3M,True,+37.1%,True,1093.0K,True,$126.86 / SMA $123.87,True,5.60%,True,+54.3%,True,68.2M,True,NMS,True,
AAT,"American Assets Trust, Inc.",24.69,2026-07-01T00:03:53.385069+00:00,False,+39.3%,True,$1915.3M,False,+-88.6%,False,404.5K,True,$24.69 / SMA $22.33,False,2.00%,False,+1.8%,True,48.2M,True,NYQ,False,
AAVXF,ABIVAX Société Anonyme,80.03,2026-06-30T23:58:27.022053+00:00,True,+999.3%,True,$6384.0M,True,+26.5%,False,0.0K,False,$80.03 / SMA $109.09,False,1.78%,,N/A,True,45.6M,False,PNK,False,
ABCB,Ameris Bancorp,90.26,2026-07-01T00:00:13.298381+00:00,False,+40.4%,True,$6073.8M,True,+28.3%,True,532.2K,True,$90.26 / SMA $85.82,False,1.99%,False,+10.5%,True,59.7M,True,NYQ,False,
ABSI,Absci Corporation,11.59,2026-07-01T00:05:40.247598+00:00,True,+417.4%,True,$1963.3M,False,+9.5%,True,5860.7K,True,$11.59 / SMA $6.24,True,12.50%,False,+-81.8%,True,146.8M,True,NMS,False,
ABT,Abbott Laboratories,90.74,2026-06-30T23:57:52.917152+00:00,False,+10.7%,True,$158052.1M,False,+-19.7%,True,13083.1K,True,$90.74 / SMA $88.95,False,2.47%,False,+7.8%,False,1731.2M,True,NYQ,False,
ABVX,ABIVAX Société Anonyme,133.26,2026-06-30T23:58:27.518808+00:00,True,+1698.4%,True,$10630.2M,True,+26.5%,True,1780.1K,True,$133.26 / SMA $111.31,True,9.04%,,N/A,True,45.6M,True,NGM,True,
ACAAU,Averin Capital Acquisition Corp.,10.02,2026-07-01T00:07:41.032572+00:00,False,+0.7%,,N/A,,N/A,False,26.8K,False,$10.02 / SMA $10.04,False,1.63%,,N/A,True,26.0M,True,NGM,False,
ACDSF,CapitaLand Ascendas REIT,1.95,2026-06-30T23:58:29.131610+00:00,False,+13.4%,True,$9740.7M,,N/A,False,15.3K,True,$1.95 / SMA $1.94,False,0.02%,,N/A,False,3094.3M,False,PNK,False,
ACGLN,Arch Capital Group Ltd.,16.3,2026-06-30T23:58:05.766782+00:00,False,+4.2%,,N/A,,N/A,False,44.5K,False,$16.30 / SMA $16.41,False,1.24%,False,+-4.7%,False,335.7M,True,NMS,False,
ACGP,"Associated Capital Group, Inc.",35.99,2026-07-01T00:05:40.677031+00:00,False,+19.0%,True,$743.1M,,N/A,False,3.5K,False,$35.99 / SMA $37.97,False,0.57%,,N/A,True,1.7M,False,OQX,False,
ACHR,Archer Aviation Inc.,4.73,2026-07-01T00:00:20.863419+00:00,False,+2.6%,True,$3608.4M,False,+-64.7%,True,41107.6K,False,$4.73 / SMA $5.86,True,7.06%,,N/A,False,642.0M,True,NYQ,False,
ACIW,"ACI Worldwide, Inc.",50.29,2026-07-01T00:00:23.369006+00:00,False,+32.2%,True,$5112.6M,False,+-32.7%,True,841.3K,True,$50.29 / SMA $43.93,True,3.81%,False,+7.9%,True,100.3M,True,NMS,False,
ACKAY,Arçelik Anonim Sirketi,12.52,2026-07-01T00:03:51.729186+00:00,False,+19.0%,True,$1643.0M,,N/A,False,0.6K,True,$12.52 / SMA $12.30,False,0.00%,False,+2.4%,True,5.1M,False,PNK,False,
ACKDF,Auckland International Airport Limited,4.88,2026-06-30T23:58:31.914955+00:00,False,+22.3%,True,$8272.2M,,N/A,False,0.8K,False,$4.88 / SMA $4.91,False,0.00%,,N/A,False,1694.7M,False,PNK,False,
ACLLY,Accelleron Industries AG,99.07,2026-06-30T23:58:28.261443+00:00,False,+44.1%,True,$9316.6M,,N/A,False,0.9K,False,$99.07 / SMA $103.39,False,0.85%,,N/A,True,93.8M,False,PNK,False,
ACOPY,The a2 Milk Company Limited,5.09,2026-07-01T00:01:58.927926+00:00,False,+33.9%,True,$3692.4M,,N/A,False,0.3K,True,$5.09 / SMA $4.47,False,0.41%,,N/A,False,723.0M,False,PNK,False,
ACRS,"Aclaris Therapeutics, Inc.",5.29,2026-07-01T00:05:45.967281+00:00,True,+283.3%,True,$738.8M,False,+-25.0%,True,1500.4K,True,$5.29 / SMA $4.57,True,6.40%,True,+37.2%,True,113.1M,True,NMS,False,
ACSAF,"ACS, Actividades de Construcción y Servicios, S.A.",145.85,2026-06-30T23:58:04.040455+00:00,True,+118.7%,True,$38787.9M,False,+18.7%,False,0.0K,True,$145.85 / SMA $145.11,False,0.10%,False,+4.7%,True,137.6M,False,PNK,False,
ACXIF,"Acciona, S.A.",324.02,2026-06-30T23:58:18.082092+00:00,True,+85.3%,True,$17660.7M,,N/A,False,0.4K,True,$324.02 / SMA $298.56,True,3.82%,,N/A,True,23.9M,False,PNK,False,
ADAMH,"Adamas Trust, Inc.",25.15,2026-07-01T00:05:40.164926+00:00,False,+2.7%,,N/A,,N/A,False,15.5K,True,$25.15 / SMA $25.12,False,0.44%,,N/A,True,83.8M,True,NGM,False,
ADMA,"ADMA Biologics, Inc.",8.37,2026-07-01T00:02:11.872422+00:00,False,+16.1%,True,$1939.9M,True,+72.7%,True,5405.0K,False,$8.37 / SMA $8.91,True,4.18%,False,+-0.3%,False,226.7M,True,NGM,False,
ADPT,Adaptive Biotechnologies Corporation,21.45,2026-07-01T00:02:08.501718+00:00,True,+115.5%,True,$3433.0M,True,+35.0%,True,2429.5K,True,$21.45 / SMA $15.60,True,7.48%,True,+35.1%,True,125.2M,True,NMS,True,
ADRNY,Koninklijke Ahold Delhaize N.V.,40.23,2026-06-30T23:58:04.223511+00:00,False,+24.7%,True,$35469.2M,False,+3.3%,False,105.8K,False,$40.23 / SMA $43.36,False,1.34%,False,+-4.3%,False,870.9M,False,OQX,False,
ADSE,ADS-TEC Energy PLC,12.75,2026-07-01T00:05:42.338176+00:00,False,+61.6%,True,$956.3M,,N/A,False,7.3K,True,$12.75 / SMA $11.58,True,5.01%,,N/A,,N/A,True,NCM,False,
ADT,ADT Inc.,6.5,2026-07-01T00:00:18.928625+00:00,False,+4.2%,True,$4943.6M,True,+26.7%,True,10850.7K,False,$6.50 / SMA $6.82,False,2.39%,False,+0.9%,False,579.9M,True,NYQ,False,
AEAQ,Activate Energy Acquisition Corp.,10.0,2026-07-01T00:07:47.737685+00:00,False,+2.2%,True,$313.1M,,N/A,False,8.7K,True,$10.00 / SMA $9.98,False,0.04%,,N/A,True,21.5M,True,NGM,False,
AEBI,Aebi Schmidt Holding AG,12.55,2026-07-01T00:04:03.768074+00:00,False,+40.9%,True,$972.7M,False,+-62.6%,False,295.1K,True,$12.55 / SMA $11.99,True,4.51%,True,+82.8%,True,36.7M,True,NMS,False,
AEMFF,AEM Holdings Ltd.,8.425,2026-07-01T00:02:07.900539+00:00,True,+1184.2%,True,$2691.4M,,N/A,False,0.0K,True,$8.43 / SMA $5.94,False,0.00%,,N/A,False,252.0M,False,PNK,False,
AENT,Alliance Entertainment Holding Corporation,5.84,2026-07-01T00:07:47.483577+00:00,False,+51.3%,False,$297.7M,True,+25.0%,False,22.8K,False,$5.84 / SMA $6.40,True,9.01%,False,+21.2%,True,3.2M,True,NCM,False,
AGBK,AGI Inc,7.08,2026-07-01T00:03:58.661850+00:00,False,+12.0%,True,$1132.3M,,N/A,True,501.0K,True,$7.08 / SMA $7.07,True,5.53%,,N/A,True,21.2M,True,NYQ,False,
