ticker,name,price,fetched_at,c1_price_vs_52w_low_passes,c1_price_vs_52w_low_value,c2_market_cap_passes,c2_market_cap_value,c3_eps_growth_passes,c3_eps_growth_value,c4_avg_volume_passes,c4_avg_volume_value,c5_price_vs_sma50_passes,c5_price_vs_sma50_value,c6_volatility_1m_passes,c6_volatility_1m_value,c7_revenue_growth_passes,c7_revenue_growth_value,c8_float_passes,c8_float_value,c9_us_market_passes,c9_us_market_value,passes_all,error
A,"Agilent Technologies, Inc.",126.67,2026-06-24T00:00:40.041532+00:00,False,+16.9%,True,$35775.7M,True,+60.0%,True,2232.0K,True,$126.67 / SMA $121.60,False,2.92%,False,+10.0%,False,281.5M,True,NYQ,False,
AAON,"AAON, Inc.",129.45,2026-06-24T00:01:05.941934+00:00,True,+108.8%,True,$10603.5M,True,+37.1%,True,1072.9K,True,$129.45 / SMA $120.28,True,5.73%,True,+54.3%,True,68.2M,True,NMS,True,
AAT,"American Assets Trust, Inc.",24.35,2026-06-24T00:06:45.214414+00:00,False,+37.4%,True,$1888.9M,False,+-88.6%,False,387.9K,True,$24.35 / SMA $21.85,False,2.14%,False,+1.8%,True,48.2M,True,NYQ,False,
AAVXF,ABIVAX Société Anonyme,101.25,2026-06-24T00:01:07.928731+00:00,True,+1290.8%,True,$8069.1M,True,+26.5%,False,0.0K,False,$101.25 / SMA $112.23,False,1.16%,,N/A,True,58.2M,False,PNK,False,
ABCB,Ameris Bancorp,88.35,2026-06-24T00:02:58.209783+00:00,False,+40.7%,True,$5945.3M,True,+28.3%,True,503.3K,True,$88.35 / SMA $85.13,False,1.92%,False,+10.5%,True,59.7M,True,NYQ,False,
ABSI,Absci Corporation,7.41,2026-06-24T00:07:04.486442+00:00,True,+230.8%,True,$1155.3M,False,+9.5%,True,4958.9K,True,$7.41 / SMA $5.48,True,11.64%,False,+-81.8%,True,146.1M,True,NMS,False,
ABT,Abbott Laboratories,90.53,2026-06-24T00:00:21.916988+00:00,False,+10.4%,True,$157686.3M,False,+-19.7%,True,12710.3K,True,$90.53 / SMA $89.61,False,2.17%,False,+7.8%,False,1731.1M,True,NYQ,False,
ABVX,ABIVAX Société Anonyme,98.43,2026-06-24T00:01:08.493468+00:00,True,+1487.6%,True,$7844.3M,True,+26.5%,True,1653.5K,False,$98.43 / SMA $113.30,True,7.39%,,N/A,True,58.2M,True,NGM,False,
ACAAU,Averin Capital Acquisition Corp.,10.01,2026-06-24T00:10:29.499202+00:00,False,+0.6%,,N/A,,N/A,False,30.1K,False,$10.01 / SMA $10.04,False,2.06%,,N/A,True,26.0M,True,NGM,False,
ACDSF,CapitaLand Ascendas REIT,1.8,2026-06-24T00:01:11.021122+00:00,False,+4.7%,True,$8991.4M,,N/A,False,15.7K,False,$1.80 / SMA $1.95,False,0.25%,,N/A,False,3094.3M,False,PNK,False,
ACGLN,Arch Capital Group Ltd.,15.8,2026-06-24T00:00:39.567917+00:00,False,+1.0%,,N/A,,N/A,False,41.9K,False,$15.80 / SMA $16.50,False,1.08%,False,+-4.7%,False,335.7M,True,NMS,False,
ACGP,"Associated Capital Group, Inc.",36.87,2026-06-24T00:07:05.078600+00:00,False,+21.9%,True,$761.3M,False,+-103.7%,False,2.9K,False,$36.87 / SMA $38.32,False,0.22%,False,+4.5%,True,1.7M,False,OQX,False,
ACHR,Archer Aviation Inc.,5.25,2026-06-24T00:03:04.419337+00:00,False,+9.4%,True,$4005.0M,False,+-64.7%,True,39988.4K,False,$5.25 / SMA $5.97,True,7.01%,,N/A,False,642.0M,True,NYQ,False,
ACIW,"ACI Worldwide, Inc.",45.17,2026-06-24T00:03:08.069622+00:00,False,+18.7%,True,$4592.1M,False,+-32.7%,True,787.0K,True,$45.17 / SMA $43.34,True,3.49%,False,+7.9%,True,100.3M,True,NMS,False,
ACKAY,Arçelik Anonim Sirketi,11.72,2026-06-24T00:06:42.699650+00:00,False,+6.2%,True,$1538.0M,,N/A,False,0.3K,False,$11.72 / SMA $12.47,False,0.10%,False,+2.4%,True,5.1M,False,PNK,False,
ACKDF,Auckland International Airport Limited,5.01,2026-06-24T00:01:14.539213+00:00,False,+25.6%,True,$8492.6M,,N/A,False,0.8K,True,$5.01 / SMA $4.91,False,0.00%,,N/A,False,1694.7M,False,PNK,False,
